DisplayDate,Open,High,Low,Close,Volume,OI,Change in price,Condition (Close<open),change is negative,close>open,change is positive,Volume (outlier),change in price (outlier),Volume (after outlier),Change in price (removing O),Act Change in price (removing O)
11/9/2011 0:00,363.235699,369.571206,360.848407,362.914333,3174141,0,0.321366,,,,,1,1,3174141,0.321366,-0.321366
11/8/2011 0:00,364.521164,369.387568,362.822514,364.658893,3987770,0,0.137729,,,,,1,1,3987770,0.137729,0.137729
11/4/2011 0:00,359.012028,367.734827,353.548802,364.796621,7576437,0,5.784593,,,,,1,1,7576437,5.784593,5.784593
11/3/2011 0:00,352.079699,362.501148,351.712423,361.215683,3287671,0,9.135984,,,,,1,1,3287671,9.135984,9.135984
11/2/2011 0:00,358.139748,363.327518,351.896061,352.997888,2653510,0,5.14186,,,,,1,1,2653510,5.14186,-5.14186
11/1/2011 0:00,355.155633,363.602975,355.155633,362.2716,1640827,0,7.115967,,,,,1,1,1640827,7.115967,7.115967
10/31/2011 0:00,361.582958,363.235699,356.578827,359.74658,2182727,0,1.836378,,,,,1,1,2182727,1.836378,-1.836378
10/28/2011 0:00,366.541181,375.814893,357.267469,359.884308,4265585,0,6.656873,,,,,1,1,4265585,6.656873,-6.656873
10/26/2011 0:00,359.012028,362.684786,359.012028,360.894316,365675,0,1.882288,,,,,1,1,365675,1.882288,1.882288
10/25/2011 0:00,354.421082,361.44523,350.656505,356.670645,3190974,0,2.249563,,,,,1,1,3190974,2.249563,2.249563
10/24/2011 0:00,352.951979,353.319254,346.203287,351.666514,2204524,0,1.285465,,,,,1,1,2204524,1.285465,-1.285465
10/21/2011 0:00,359.838399,359.838399,345.698283,347.075567,2936003,0,12.762832,,,,,1,1,2936003,12.762832,-12.762832
10/20/2011 0:00,349.830135,359.884308,348.911946,358.139748,2500435,0,8.309613,,,,,1,1,2500435,8.309613,8.309613
10/19/2011 0:00,344.596456,354.971995,341.336884,353.273345,3861167,0,8.676889,,,,,1,1,3861167,8.676889,8.676889
10/18/2011 0:00,343.907814,348.406942,340.969608,343.494629,2986591,0,0.413185,,,,,1,1,2986591,0.413185,-0.413185
10/17/2011 0:00,350.24332,355.201543,346.295106,348.957855,2473417,0,1.285465,,,,,1,1,2473417,1.285465,-1.285465
10/14/2011 0:00,337.159122,353.411073,337.159122,352.263337,3693590,0,15.104215,,,,,1,1,3693590,15.104215,15.104215
10/13/2011 0:00,345.239188,346.065559,336.149114,339.638233,4699139,0,5.600955,,,,,1,1,4699139,5.600955,-5.600955
10/12/2011 0:00,345.239188,347.029658,339.867781,342.668258,3708998,0,2.57093,,,,,1,1,3708998,2.57093,-2.57093
10/11/2011 0:00,337.205032,349.325131,336.975484,344.320999,6300227,0,7.115967,,,,,1,1,6300227,7.115967,7.115967
10/10/2011 0:00,323.202644,337.893674,315.443945,333.807731,10066752,0,10.605087,,,,,1,1,10066752,10.605087,10.605087
10/7/2011 0:00,340.83188,345.147369,319.713525,325.773575,13527004,0,15.058305,,,,,1,1,13527004,15.058305,-15.058305
10/5/2011 0:00,343.310991,343.310991,335.185015,336.149114,4481624,0,7.161877,,,,,1,1,4481624,7.161877,-7.161877
10/4/2011 0:00,347.534662,351.758333,335.460472,339.638233,4761342,0,7.896429,,,,,1,1,4761342,7.896429,-7.896429
10/3/2011 0:00,342.576439,351.620604,340.694151,349.784226,3213776,0,7.207787,,,,,1,1,3213776,7.207787,7.207787
9/30/2011 0:00,346.019649,356.716555,341.336884,347.075567,3183837,0,1.055918,,,,,1,1,3183837,1.055918,1.055918
9/29/2011 0:00,346.157378,349.646497,343.035534,344.688275,3807792,0,1.469103,,,,,1,1,3807792,1.469103,-1.469103
9/28/2011 0:00,357.910201,357.910201,346.111468,348.223304,1838156,0,9.686897,,,,,1,1,1838156,9.686897,-9.686897
9/27/2011 0:00,354.880176,357.588835,350.426958,355.890185,4798589,0,1.010009,,,,,1,1,4798589,1.010009,1.010009
9/26/2011 0:00,345.92783,353.824259,337.893674,349.738316,3562657,0,3.810486,,,,,1,1,3562657,3.810486,3.810486
9/23/2011 0:00,338.811863,350.931962,331.144982,344.320999,7091652,0,5.509136,,,,,1,1,7091652,5.509136,5.509136
9/22/2011 0:00,356.900193,356.900193,337.939583,342.300982,4916728,0,14.599211,,,,,1,1,4916728,14.599211,-14.599211
9/21/2011 0:00,362.638876,363.097971,359.471123,361.077954,2455878,0,1.560922,,,,,1,1,2455878,1.560922,-1.560922
9/20/2011 0:00,356.992012,360.389312,354.237444,359.379304,3666900,0,2.387292,,,,,1,1,3666900,2.387292,2.387292
9/19/2011 0:00,352.584703,358.00202,348.452851,355.201543,3038911,0,2.61684,,,,,1,1,3038911,2.61684,2.61684
9/16/2011 0:00,356.992012,357.910201,350.426958,354.237444,6222318,0,2.754568,,,,,1,1,6222318,2.754568,-2.754568
9/15/2011 0:00,350.748324,358.00202,342.209164,355.43109,4522062,0,4.682766,,,,,1,1,4522062,4.682766,4.682766
9/14/2011 0:00,351.666514,352.584703,342.025526,346.478744,5730400,0,5.18777,,,,,1,1,5730400,5.18777,-5.18777
9/13/2011 0:00,358.00202,359.792489,348.361032,350.335139,3754165,0,7.666881,,,,,1,1,3754165,7.666881,-7.666881
9/12/2011 0:00,364.567074,365.301625,351.253328,354.237444,2961250,0,10.32963,,,,,1,1,2961250,10.32963,-10.32963
9/9/2011 0:00,370.856671,373.703058,363.235699,367.413461,5413450,0,3.44321,,,,,1,1,5413450,3.44321,-3.44321
9/8/2011 0:00,368.790745,371.223946,363.786613,366.816638,3560723,0,1.974107,,,,,1,1,3560723,1.974107,-1.974107
9/7/2011 0:00,367.275732,372.60123,365.485263,368.790745,4227778,0,1.515013,,,,,1,1,4227778,1.515013,1.515013
9/6/2011 0:00,370.122119,372.784868,358.8743,365.668901,4443145,0,4.453218,,,,,1,1,4443145,4.453218,-4.453218
9/5/2011 0:00,369.571206,375.768984,367.918465,372.371683,2656579,0,2.800477,,,,,1,1,2656579,2.800477,2.800477
9/2/2011 0:00,381.966762,384.67542,373.243963,375.17216,5160183,0,6.794602,,,,,1,1,5160183,6.794602,-6.794602
8/30/2011 0:00,373.703058,382.379947,368.239831,371.545313,5031304,0,2.157745,,,,,1,1,5031304,2.157745,-2.157745
8/29/2011 0:00,370.0303,377.100358,369.800753,371.912588,3285238,0,1.882288,,,,,1,1,3285238,1.882288,1.882288
8/26/2011 0:00,367.643008,374.896704,363.006152,366.036177,5659774,0,1.606831,,,,,1,1,5659774,1.606831,-1.606831
8/25/2011 0:00,369.020292,375.906712,360.710679,369.387568,7669345,0,0.367276,,,,,1,1,7669345,0.367276,0.367276
8/24/2011 0:00,367.275732,371.086218,362.960242,365.163897,4746991,0,2.111835,,,,,1,1,4746991,2.111835,-2.111835
8/23/2011 0:00,362.409329,371.683041,360.389312,368.744835,8628608,0,6.335506,,,,,1,1,8628608,6.335506,6.335506
8/22/2011 0:00,350.931962,362.133872,349.921954,360.57295,3315811,0,9.640988,,,,,1,1,3315811,9.640988,9.640988
8/19/2011 0:00,355.339271,362.547057,346.341016,352.263337,7318928,0,3.075934,,,,,1,1,7318928,3.075934,-3.075934
8/18/2011 0:00,365.163897,369.295749,358.185658,359.103847,5873073,0,6.06005,,,,,1,1,5873073,6.06005,-6.06005
8/17/2011 0:00,361.858415,368.102103,352.217427,363.970251,4883840,0,2.111836,,,,,1,1,4883840,2.111836,2.111836
8/16/2011 0:00,360.61886,369.846662,356.073822,363.465247,11345409,0,2.846387,,,,,1,1,11345409,2.846387,2.846387
8/12/2011 0:00,368.193922,368.469378,353.502892,357.267469,6347821,0,10.926453,,,,,1,1,6347821,10.926453,-10.926453
8/11/2011 0:00,372.784868,373.611239,362.684786,364.612983,6684209,0,8.171885,,,,,1,1,6684209,8.171885,-8.171885
8/10/2011 0:00,377.375815,379.625379,366.541181,373.565329,6569086,0,3.810486,,,,,1,1,6569086,3.810486,-3.810486
8/9/2011 0:00,361.077954,378.66128,360.067946,373.932605,9114725,0,12.854651,,,,,1,1,9114725,12.854651,12.854651
8/8/2011 0:00,367.275732,380.910844,362.960242,374.942613,7831195,0,7.666881,,,,,1,1,7831195,7.666881,7.666881
8/5/2011 0:00,375.447617,386.511799,375.355798,381.783124,5394670,0,6.335507,,,,,1,1,5394670,6.335507,6.335507
8/4/2011 0:00,389.312276,393.903223,385.409972,389.358186,3547891,0,0.04591,,,,,1,1,3547891,0.04591,0.04591
8/3/2011 0:00,392.985034,396.565972,378.936737,391.378202,13827732,0,1.606832,,,,,1,1,13827732,1.606832,-1.606832
8/2/2011 0:00,401.753742,403.773758,394.821412,397.025067,2738618,0,4.728675,,,,,1,1,2738618,4.728675,-4.728675
8/1/2011 0:00,411.211092,411.211092,401.983289,405.242861,3882377,0,5.968231,,,,,1,1,3882377,5.968231,-5.968231
7/29/2011 0:00,395.280507,403.314663,391.286383,401.478285,7205818,0,6.197778,,,,,1,1,7205818,6.197778,6.197778
7/28/2011 0:00,387.934992,398.035075,387.934992,395.555964,4438145,0,7.620972,,,,,1,1,4438145,7.620972,7.620972
7/27/2011 0:00,391.975025,397.025067,387.934992,394.408227,4767206,0,2.433202,,,,,1,1,4767206,2.433202,2.433202
7/26/2011 0:00,394.821412,397.254614,387.705445,389.86319,7094569,0,4.958222,,,,,1,1,7094569,4.958222,-4.958222
7/25/2011 0:00,376.457626,402.350565,376.04444,397.254614,14105401,0,20.796988,,,,,1,1,14105401,20.796988,20.796988
7/22/2011 0:00,365.072078,378.799008,363.740703,377.513543,10295153,0,12.441465,,,,,1,1,10295153,12.441465,12.441465
7/21/2011 0:00,360.848407,364.796621,360.159765,362.776605,5021942,0,1.928198,,,,,1,1,5021942,1.928198,1.928198
7/20/2011 0:00,367.275732,368.193922,361.491139,363.006152,2903047,0,4.26958,,,,,1,1,2903047,4.26958,-4.26958
7/19/2011 0:00,359.057938,368.193922,359.057938,365.852539,3422715,0,6.794601,,,,,1,1,3422715,6.794601,6.794601
7/18/2011 0:00,358.369296,363.14388,358.231567,360.940226,975877,0,2.57093,,,,,1,1,975877,2.57093,2.57093
7/15/2011 0:00,365.668901,365.898448,359.287485,360.802497,1730730,0,4.866404,,,,,1,1,1730730,4.866404,-4.866404
7/14/2011 0:00,363.419337,366.449362,361.44523,364.107979,3456859,0,0.688642,,,,,1,1,3456859,0.688642,0.688642
7/13/2011 0:00,355.43109,364.796621,354.788357,362.592967,5453915,0,7.161877,,,,,1,1,5453915,7.161877,7.161877
7/12/2011 0:00,355.43109,362.409329,353.73244,355.247452,2460319,0,0.183638,,,,,1,1,2460319,0.183638,-0.183638
7/11/2011 0:00,365.485263,367.183913,357.864292,359.241576,1702731,0,6.243687,,,,,1,1,1702731,6.243687,-6.243687
7/8/2011 0:00,367.138004,376.365807,363.281609,365.577082,5606368,0,1.560922,,,,,1,1,5606368,1.560922,-1.560922
7/7/2011 0:00,352.171518,366.265724,352.171518,365.439354,8086735,0,13.267836,,,,,1,1,8086735,13.267836,13.267836
7/6/2011 0:00,349.41695,356.992012,349.41695,352.033789,3829322,0,2.616839,,,,,1,1,3829322,2.616839,2.616839
7/5/2011 0:00,354.421082,354.788357,347.305114,350.977872,2338180,0,3.44321,,,,,1,1,2338180,3.44321,-3.44321
7/4/2011 0:00,353.961987,356.532917,351.666514,352.86016,3974708,0,1.101827,,,,,1,1,3974708,1.101827,-1.101827
7/1/2011 0:00,362.592967,363.602975,351.069691,352.079699,5226738,0,10.513268,,,,,1,1,5226738,10.513268,-10.513268
6/30/2011 0:00,369.112111,370.764852,357.864292,362.592967,11829151,0,6.519144,,,,,1,1,11829151,6.519144,-6.519144
6/29/2011 0:00,368.698926,370.90258,366.770728,368.607107,3842334,0,0.091819,,,,,1,1,3842334,0.091819,-0.091819
6/28/2011 0:00,364.337526,371.820769,363.832522,367.551189,9660772,0,3.213663,,,,,1,1,9660772,3.213663,3.213663
6/27/2011 0:00,357.17565,366.265724,356.25746,363.602975,4469968,0,6.427325,,,,,1,1,4469968,6.427325,6.427325
6/24/2011 0:00,352.171518,361.996144,352.171518,359.838399,4931183,0,7.666881,,,,,1,1,4931183,7.666881,7.666881
6/23/2011 0:00,349.049674,355.43109,348.269213,350.886053,2949962,0,1.836379,,,,,1,1,2949962,1.836379,1.836379
6/22/2011 0:00,360.848407,362.684786,346.708291,350.564686,7698165,0,10.283721,,,,,1,1,7698165,10.283721,-10.283721
6/21/2011 0:00,358.139748,365.806629,356.395189,359.562942,5010285,0,1.423194,,,,,1,1,5010285,1.423194,1.423194
6/20/2011 0:00,348.911946,359.884308,344.826003,357.956111,7974447,0,9.044165,,,,,1,1,7974447,9.044165,9.044165
6/17/2011 0:00,338.995501,350.702415,338.995501,349.41695,4624129,0,10.421449,,,,,1,1,4624129,10.421449,10.421449
6/16/2011 0:00,344.320999,348.728308,337.572307,339.408686,5402846,0,4.912313,,,,,1,1,5402846,4.912313,-4.912313
6/15/2011 0:00,347.029658,348.361032,344.412818,345.92783,2319378,0,1.101828,,,,,1,1,2319378,1.101828,-1.101828
6/14/2011 0:00,347.029658,349.37104,346.157378,348.269213,2879443,0,1.239555,,,,,1,1,2879443,1.239555,1.239555
6/13/2011 0:00,344.550546,348.49876,343.310991,346.708291,2569015,0,2.157745,,,,,1,1,2569015,2.157745,2.157745
6/10/2011 0:00,346.616472,346.983748,341.795978,343.3569,1782390,0,3.259572,,,,,1,1,1782390,3.259572,-3.259572
6/9/2011 0:00,346.249197,348.682398,344.871913,345.744192,2111613,0,0.505005,,,,,1,1,2111613,0.505005,-0.505005
6/8/2011 0:00,347.121476,348.269213,340.648242,346.84602,2615109,0,0.275456,,,,,1,1,2615109,0.275456,-0.275456
6/7/2011 0:00,347.993756,350.610596,346.157378,346.937839,1980997,0,1.055917,,,,,1,1,1980997,1.055917,-1.055917
6/6/2011 0:00,349.233312,351.299238,344.780094,348.911946,2540466,0,0.321366,,,,,1,1,2540466,0.321366,-0.321366
6/3/2011 0:00,350.748324,353.135617,346.295106,347.488752,2443813,0,3.259572,,,,,1,1,2443813,3.259572,-3.259572
6/2/2011 0:00,347.993756,354.329263,347.534662,349.967863,2037011,0,1.974107,,,,,1,1,2037011,1.974107,1.974107
6/1/2011 0:00,344.550546,353.181526,344.320999,350.381049,4153497,0,5.830503,,,,,1,1,4153497,5.830503,5.830503
5/31/2011 0:00,341.382793,344.780094,339.04141,343.540538,2897616,0,2.157745,,,,,1,1,2897616,2.157745,2.157745
5/30/2011 0:00,342.48462,343.310991,336.975484,341.061427,3548175,0,1.423193,,,,,1,1,3548175,1.423193,-1.423193
5/27/2011 0:00,338.995501,343.632357,338.811863,342.392801,2236569,0,3.3973,,,,,1,1,2236569,3.3973,3.3973
5/26/2011 0:00,337.159122,343.127353,334.955468,337.250941,5203132,0,0.091819,,,,,1,1,5203132,0.091819,0.091819
5/25/2011 0:00,337.572307,342.025526,333.807731,339.408686,2078730,0,1.836379,,,,,1,1,2078730,1.836379,1.836379
5/24/2011 0:00,339.730052,343.173262,337.434579,340.280966,3170184,0,0.550914,,,,,1,1,3170184,0.550914,0.550914
5/23/2011 0:00,339.821871,344.688275,336.195023,338.306859,3002487,0,1.515012,,,,,1,1,3002487,1.515012,-1.515012
5/20/2011 0:00,336.608209,347.442843,335.414562,343.265081,4264780,0,6.656872,,,,,1,1,4264780,6.656872,6.656872
5/19/2011 0:00,342.438711,343.265081,334.680011,335.873657,1637963,0,6.565054,,,,,1,1,1637963,6.565054,-6.565054
5/18/2011 0:00,340.83188,344.320999,338.811863,341.520522,2007685,0,0.688642,,,,,1,1,2007685,0.688642,0.688642
5/17/2011 0:00,340.556423,342.897806,338.352768,340.372785,1789062,0,0.183638,,,,,1,1,1789062,0.183638,-0.183638
5/16/2011 0:00,337.893674,344.27509,334.863649,340.83188,2274591,0,2.938206,,,,,1,1,2274591,2.938206,2.938206
5/13/2011 0:00,333.394546,343.586448,333.394546,337.664126,3226638,0,4.26958,,,,,1,1,3226638,4.26958,4.26958
5/12/2011 0:00,333.164999,336.608209,333.164999,335.781838,2456524,0,2.616839,,,,,1,1,2456524,2.616839,2.616839
5/11/2011 0:00,336.057295,337.801855,333.807731,336.240933,2911493,0,0.183638,,,,,1,1,2911493,0.183638,0.183638
5/10/2011 0:00,336.883665,337.480488,333.302727,336.011386,2524681,0,0.872279,,,,,1,1,2524681,0.872279,-0.872279
5/9/2011 0:00,323.937196,336.837756,323.202644,335.322744,4118640,0,11.385548,,,,,1,1,4118640,11.385548,11.385548
5/6/2011 0:00,327.793591,331.971352,317.418052,322.238546,6620170,0,5.555045,,,,,1,1,6620170,5.555045,-5.555045
5/5/2011 0:00,330.410431,339.225048,323.386282,328.619961,8953797,0,1.79047,,,,,1,1,8953797,1.79047,-1.79047
5/4/2011 0:00,343.815995,345.606464,335.230925,339.500505,2851386,0,4.31549,,,,,1,1,2851386,4.31549,-4.31549
5/3/2011 0:00,349.554678,352.217427,342.163254,343.815995,3354473,0,5.738683,,,,,1,1,3354473,5.738683,-5.738683
5/2/2011 0:00,347.993756,353.456983,347.993756,352.309246,2313857,0,4.31549,,,,,1,1,2313857,4.31549,4.31549
4/29/2011 0:00,355.155633,357.17565,345.422826,348.957855,3131520,0,6.197778,,,,,1,1,3131520,6.197778,-6.197778
4/28/2011 0:00,353.502892,357.956111,350.977872,355.109724,4478965,0,1.606832,,,,,1,1,4478965,1.606832,1.606832
4/27/2011 0:00,352.584703,356.441098,350.472868,353.640621,5278174,0,1.055918,,,,,1,1,5278174,1.055918,1.055918
4/26/2011 0:00,344.320999,351.528785,343.035534,350.381049,5414074,0,6.06005,,,,,1,1,5414074,6.06005,6.06005
4/25/2011 0:00,343.815995,347.993756,342.300982,344.734184,2149081,0,0.918189,,,,,1,1,2149081,0.918189,0.918189
4/21/2011 0:00,349.830135,353.043798,340.740061,345.468736,5415788,0,4.361399,,,,,1,1,5415788,4.361399,-4.361399
4/20/2011 0:00,346.432834,354.880176,344.688275,349.41695,7479192,0,2.984116,,,,,1,1,7479192,2.984116,2.984116
4/19/2011 0:00,337.893674,347.075567,335.5982,345.652374,4519262,0,7.7587,,,,,1,1,4519262,7.7587,7.7587
4/18/2011 0:00,342.025526,346.203287,336.286842,338.16913,3525770,0,3.856396,,,,,1,1,3525770,3.856396,-3.856396
4/15/2011 0:00,339.179139,345.239188,337.38867,341.933707,5974975,0,2.754568,,,,,1,1,5974975,2.754568,2.754568
4/13/2011 0:00,327.150859,344.320999,324.120834,337.38867,7893738,0,10.237811,,,,,1,1,7893738,10.237811,10.237811
4/11/2011 0:00,332.292719,336.332752,329.62997,332.797723,3645361,0,0.505004,,,,,1,1,3645361,0.505004,0.505004
4/8/2011 0:00,329.905426,393.352309,327.88541,332.292719,6137337,0,2.387293,,,,,1,1,6137337,2.387293,2.387293
4/7/2011 0:00,324.396291,328.941328,317.418052,327.793591,6840334,0,3.3973,,,,,1,1,6840334,3.3973,3.3973
4/6/2011 0:00,330.823616,333.440455,321.595813,324.396291,4366688,0,6.427325,,,,,1,1,4366688,6.427325,-6.427325
4/5/2011 0:00,331.925443,333.578184,328.252686,330.777706,1897947,0,1.147737,,,,,1,1,1897947,1.147737,-1.147737
4/4/2011 0:00,325.498118,332.384538,324.120834,329.951336,2134397,0,4.453218,,,,,1,1,2134397,4.453218,4.453218
4/1/2011 0:00,325.589937,330.823616,324.120834,326.232669,4454718,0,0.642732,,,,,1,1,4454718,0.642732,0.642732
3/31/2011 0:00,328.252686,330.089064,322.651731,328.160867,8404323,0,0.091819,,,,,1,1,8404323,0.091819,-0.091819
3/30/2011 0:00,330.548159,332.063171,325.452208,329.997245,5074736,0,0.550914,,,,,1,1,5074736,0.550914,-0.550914
3/29/2011 0:00,318.611698,335.093196,318.611698,331.099073,8519420,0,12.487375,,,,,1,1,8519420,12.487375,12.487375
3/28/2011 0:00,313.469837,321.366266,307.134331,319.346249,7237171,0,5.876412,,,,,1,1,7237171,5.876412,5.876412
3/25/2011 0:00,306.767055,313.102562,304.930677,311.908916,2435027,0,5.141861,,,,,1,1,2435027,5.141861,5.141861
3/24/2011 0:00,304.65522,307.042512,299.880635,305.986594,1844676,0,1.331374,,,,,1,1,1844676,1.331374,1.331374
3/23/2011 0:00,299.51336,304.425673,298.64108,303.553393,2087808,0,4.040033,,,,,1,1,2087808,4.040033,4.040033
3/22/2011 0:00,292.167845,300.523368,292.167845,299.880635,3379838,0,7.71279,,,,,1,1,3379838,7.71279,7.71279
3/21/2011 0:00,293.49922,294.876504,290.147828,290.974199,1808009,0,2.525021,,,,,1,1,1808009,2.525021,-2.525021
3/18/2011 0:00,295.565146,297.309705,291.525112,292.58103,4203615,0,2.984116,,,,,1,1,4203615,2.984116,-2.984116
3/17/2011 0:00,292.718759,297.401524,290.423285,291.846479,4752369,0,0.87228,,,,,1,1,4752369,0.87228,-0.87228
3/16/2011 0:00,289.275549,295.932421,289.275549,294.233771,3773145,0,4.958222,,,,,1,1,3773145,4.958222,4.958222
3/15/2011 0:00,291.984207,294.692866,283.674594,288.449178,4343400,0,3.535029,,,,,1,1,4343400,3.535029,-3.535029
3/14/2011 0:00,293.912405,297.493343,293.177853,295.427417,2725026,0,1.515012,,,,,1,1,2725026,1.515012,1.515012
3/11/2011 0:00,301.992471,304.379763,294.784685,296.161969,3221325,0,5.830502,,,,,1,1,3221325,5.830502,-5.830502
3/10/2011 0:00,303.966578,304.287944,300.38564,302.543384,883897,0,1.423194,,,,,1,1,883897,1.423194,-1.423194
3/9/2011 0:00,306.996603,309.246167,303.461574,305.297952,1610110,0,1.698651,,,,,1,1,1610110,1.698651,-1.698651
3/8/2011 0:00,297.126067,307.822973,296.575154,307.455697,3129835,0,10.32963,,,,,1,1,3129835,10.32963,10.32963
3/7/2011 0:00,298.411532,299.51336,292.994215,297.906528,2311885,0,0.505004,,,,,1,1,2311885,0.505004,-0.505004
3/4/2011 0:00,303.507483,306.307961,297.631072,300.202002,3267936,0,3.305481,,,,,1,1,3267936,3.305481,-3.305481
3/3/2011 0:00,308.05252,310.715269,300.33973,303.140208,3169994,0,4.912312,,,,,1,1,3169994,4.912312,-4.912312
3/1/2011 0:00,304.012487,311.174364,295.840602,309.980718,4908581,0,5.968231,,,,,1,1,4908581,5.968231,5.968231
2/28/2011 0:00,303.002479,306.675236,298.090166,304.196125,5786386,0,1.193646,,,,,1,1,5786386,1.193646,1.193646
2/25/2011 0:00,303.002479,305.573409,297.998347,302.772932,4174728,0,0.229547,,,,,1,1,4174728,0.229547,-0.229547
2/24/2011 0:00,299.329722,308.878891,295.19787,297.860619,7827783,0,1.469103,,,,,1,1,7827783,1.469103,-1.469103
2/23/2011 0:00,302.08429,309.659352,299.191993,301.349738,4290369,0,0.734552,,,,,1,1,4290369,0.734552,-0.734552
2/22/2011 0:00,300.477458,307.134331,296.89652,303.461574,4489564,0,2.984116,,,,,1,1,4489564,2.984116,2.984116
2/21/2011 0:00,302.727022,305.48159,300.110183,303.645212,3836039,0,0.91819,,,,,1,1,3836039,0.91819,0.91819
2/18/2011 0:00,311.266183,313.378019,301.257919,304.242035,4546532,0,7.024148,,,,,1,1,4546532,7.024148,-7.024148
2/17/2011 0:00,304.838858,313.332109,298.962446,312.046644,4956395,0,7.207786,,,,,1,1,4956395,7.207786,7.207786
2/16/2011 0:00,302.08429,305.297952,298.64108,301.533376,2531063,0,0.550914,,,,,1,1,2531063,0.550914,-0.550914
2/15/2011 0:00,298.870627,305.940685,296.94243,302.222018,2820649,0,3.351391,,,,,1,1,2820649,3.351391,3.351391
2/14/2011 0:00,297.034248,301.579286,289.229639,300.569277,3881326,0,3.535029,,,,,1,1,3881326,3.535029,3.535029
2/11/2011 0:00,296.299697,296.299697,288.31145,292.810578,2854900,0,3.489119,,,,,1,1,2854900,3.489119,-3.489119
2/10/2011 0:00,303.002479,304.287944,287.576898,296.207878,6221987,0,6.794601,,,,,1,1,6221987,6.794601,-6.794601
2/9/2011 0:00,299.696998,309.154348,298.090166,304.976586,3927982,0,5.279588,,,,,1,1,3927982,5.279588,5.279588
2/8/2011 0:00,307.593426,312.505739,304.930677,306.032504,3292626,0,1.560922,,,,,1,1,3292626,1.560922,-1.560922
2/7/2011 0:00,307.593426,316.086677,304.838858,306.537508,4299876,0,1.055918,,,,,1,1,4299876,1.055918,-1.055918
2/4/2011 0:00,314.93894,315.398035,303.461574,305.297952,6523393,0,9.640988,,,,,1,1,6523393,9.640988,-9.640988
2/3/2011 0:00,294.233771,314.433936,294.233771,312.000735,6702797,0,17.766964,,,,,1,1,6702797,17.766964,17.766964
2/2/2011 0:00,284.638692,299.146084,279.542742,296.391516,10571769,0,11.752824,,,,,1,1,10571769,11.752824,11.752824
2/1/2011 0:00,298.411532,301.028372,284.638692,291.157837,5808961,0,7.253695,,,,,1,1,5808961,7.253695,-7.253695
1/31/2011 0:00,295.794693,297.171977,285.556882,292.902396,4287253,0,2.892297,,,,,1,1,4287253,2.892297,-2.892297
1/28/2011 0:00,301.074282,305.068405,296.116059,300.477458,3691854,0,0.596824,,,,,1,1,3691854,0.596824,-0.596824
1/27/2011 0:00,312.184372,312.184372,297.72289,299.008356,5803968,0,13.176016,,,,,1,1,5803968,13.176016,-13.176016
1/25/2011 0:00,309.108438,312.964833,305.848866,310.118446,3484518,0,1.010008,,,,,1,1,3484518,1.010008,1.010008
1/24/2011 0:00,308.695253,310.256175,305.297952,305.848866,2639491,0,2.846387,,,,,1,1,2639491,2.846387,-2.846387
1/21/2011 0:00,312.138463,312.138463,303.920668,308.557525,2902544,0,3.580938,,,,,1,1,2902544,3.580938,-3.580938
1/20/2011 0:00,311.266183,314.93894,310.347994,312.459829,3473312,0,1.193646,,,,,1,1,3473312,1.193646,1.193646
1/19/2011 0:00,316.775319,319.897163,313.745294,316.270315,2673322,0,0.505004,,,,,1,1,2673322,0.505004,-0.505004
1/18/2011 0:00,321.458085,322.605821,315.030759,316.224405,1990524,0,5.23368,,,,,1,1,1990524,5.23368,-5.23368
1/17/2011 0:00,312.643467,323.202644,311.863006,319.988982,3349337,0,7.345515,,,,,1,1,3349337,7.345515,7.345515
1/14/2011 0:00,316.867138,322.69764,313.332109,315.627582,2230501,0,1.239556,,,,,1,1,2230501,1.239556,-1.239556
1/13/2011 0:00,317.877146,325.039023,316.867138,318.290331,3211230,0,0.413185,,,,,1,1,3211230,0.413185,0.413185
1/12/2011 0:00,312.322101,322.514002,308.511615,320.539895,1921498,0,8.217794,,,,,1,1,1921498,8.217794,8.217794
1/11/2011 0:00,313.102562,318.519879,306.675236,310.761179,3343270,0,2.341383,,,,,1,1,3343270,2.341383,-2.341383
1/10/2011 0:00,312.184372,315.81122,307.639335,311.358002,2765924,0,0.82637,,,,,1,1,2765924,0.82637,-0.82637
1/7/2011 0:00,324.855385,325.773575,307.042512,310.807088,6116148,0,14.048297,,,,,1,1,6116148,14.048297,-14.048297
1/6/2011 0:00,320.585805,326.232669,320.585805,324.304472,2906492,0,3.718667,,,,,1,1,2906492,3.718667,3.718667
1/5/2011 0:00,325.957212,326.921311,319.116702,320.448076,2662388,0,5.509136,,,,,1,1,2662388,5.509136,-5.509136
1/4/2011 0:00,330.777706,332.246809,324.258562,327.242677,3455137,0,3.535029,,,,,1,1,3455137,3.535029,-3.535029
1/3/2011 0:00,331.374529,335.139106,325.727665,329.951336,2959476,0,1.423193,,,,,1,1,2959476,1.423193,-1.423193
12/31/2010 0:00,325.452208,330.364521,323.248554,329.446332,2811934,0,3.994124,,,,,1,1,2811934,3.994124,3.994124
12/30/2010 0:00,325.957212,330.548159,322.330365,328.206776,5710542,0,2.249564,,,,,1,1,5710542,2.249564,2.249564
12/29/2010 0:00,315.85713,325.819484,315.85713,325.039023,3746529,0,9.181893,,,,,1,1,3746529,9.181893,9.181893
